Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
12,0.755859375,0.3359375,0.44384765625,0.20751953125,0.4482421875,0.11700439453125,0.280029296875,0.27294921875,0.303955078125,0.1895751953125,0.2205810546875,0.2264404296875,0.209228515625,0.2783203125,0.4794921875,0.319580078125,0.05670166015625,0.348388671875,0.127685546875,0.173583984375,0.1370849609375,0.07061767578125,0.32177734375,0.41552734375,0.495849609375,0.275390625,0.372314453125,0.354248046875
13,0.287353515625,0.556640625,0.64599609375,0.357421875,0.3466796875,0.32470703125,0.3779296875,0.1951904296875,0.138916015625,0.2181396484375,0.27685546875,0.26220703125,0.320556640625,0.2401123046875,0.382080078125,0.281494140625,0.25927734375,0.51708984375,0.5185546875,0.3017578125,0.32470703125,0.3134765625,0.58544921875,0.3232421875,0.388671875,0.51025390625,0.393310546875,0.39111328125
14,0.03460693359375,0.06622314453125,0.1226806640625,0.05352783203125,0.001018524169921875,0.00091552734375,0.038726806640625,0.04669189453125,0.43115234375,0.27490234375,0.29443359375,0.51025390625,0.35546875,0.3916015625,0.408203125,0.5810546875,0.5556640625,0.43115234375,0.88818359375,0.5009765625,0.466552734375,0.365478515625,0.3125,0.51611328125,0.404296875,0.615234375,0.311279296875,0.36865234375
15,0.413330078125,0.56640625,0.268310546875,0.3046875,0.344970703125,0.2420654296875,0.275146484375,0.301513671875,0.1573486328125,0.1763916015625,0.2235107421875,0.1885986328125,0.1865234375,0.282470703125,0.2386474609375,0.21630859375,0.541015625,0.28759765625,0.1505126953125,0.1925048828125,0.326904296875,0.313720703125,0.60791015625,0.50048828125,0.347900390625,0.289794921875,0.30419921875,0.57958984375
16,0.482666015625,1.5908203125,0.64794921875,0.7685546875,1.2041015625,0.9560546875,0.54541015625,0.5380859375,0.399169921875,0.2081298828125,0.03515625,0.08544921875,0.08154296875,0.1171875,0.783203125,0.50732421875,0.53466796875,0.61181640625,0.91552734375,0.48486328125,0.7890625,0.2509765625,0.332275390625,0.1827392578125,0.365234375,0.385009765625,0.40576171875,0.39404296875
17,0.60498046875,1.0009765625,0.462158203125,0.333740234375,0.7734375,0.39990234375,0.58837890625,0.223876953125,0.349853515625,0.333740234375,0.0201568603515625,0.1085205078125,0.085693359375,0.149169921875,0.76123046875,0.1968994140625,0.09368896484375,0.312255859375,0.7822265625,0.1673583984375,0.2919921875,0.7744140625,0.5419921875,0.615234375,0.5458984375,0.52783203125,0.84326171875,0.7177734375
18,0.52392578125,0.2626953125,0.5625,0.141845703125,0.92431640625,0.83544921875,0.494140625,1.1474609375,0.63232421875,0.5234375,1.125,0.397705078125,0.5029296875,1.2333984375,0.806640625,1.7734375,1.1494140625,0.84619140625,1.2802734375,0.411865234375,0.81396484375,0.65478515625,0.359375,0.06951904296875,0.64697265625,0.9365234375,0.626953125,0.7431640625
19,0.9443359375,0.119873046875,0.65234375,0.1259765625,0.71337890625,0.50537109375,0.48779296875,0.464599609375,0.11480712890625,0.10589599609375,0.69140625,0.5927734375,0.6279296875,0.32958984375,0.869140625,1.4365234375,1.0224609375,1.248046875,0.8154296875,1.08984375,0.81640625,1.0654296875,1.748046875,2.50390625,1.6884765625,1.423828125,1.015625,1.2421875
20,1.720703125,2.076171875,2.57421875,1.6171875,2.27734375,1.935546875,0.892578125,0.314697265625,0.476806640625,0.1510009765625,0.373779296875,0.1751708984375,0.140380859375,0.2401123046875,0.765625,0.978515625,1.3701171875,1.5078125,0.84716796875,0.94775390625,0.7265625,1.2509765625,1.0888671875,1.9365234375,0.72119140625,0.46875,0.86083984375,1.8642578125
21,0.765625,0.57080078125,0.74462890625,0.268310546875,0.1951904296875,0.771484375,0.72607421875,0.80419921875,0.56298828125,0.0843505859375,0.413330078125,0.1806640625,0.284423828125,1.267578125,1.0048828125,0.8427734375,0.238037109375,0.6533203125,0.5126953125,0.9501953125,0.288330078125,0.447021484375,1.0166015625,1.625,0.5087890625,1.9208984375,1.2958984375,1.3671875
22,0.45361328125,0.53369140625,0.491455078125,0.238037109375,0.0177764892578125,0.06341552734375,0.0704345703125,1.849609375,1.1708984375,0.390380859375,1.4453125,1.220703125,1.3046875,1.4365234375,0.47802734375,0.9365234375,0.383056640625,0.3828125,0.90087890625,0.2685546875,0.158447265625,2.119140625,0.75048828125,0.5478515625,1.2216796875,1.15625,1.708984375,1.677734375
23,0.63232421875,0.4091796875,0.5595703125,0.129150390625,0.12890625,0.6123046875,0.0865478515625,0.148681640625,0.96240234375,0.396240234375,1.251953125,0.6025390625,0.478271484375,0.92138671875,0.9140625,1.248046875,0.31005859375,0.513671875,0.81982421875,1.857421875,0.515625,1.4775390625,0.08380126953125,0.07550048828125,1.123046875,0.9345703125,1.095703125,1.1474609375
24,0.80712890625,0.243896484375,1.037109375,0.79345703125,0.77001953125,2.04296875,0.36328125,0.08306884765625,0.14453125,0.27880859375,0.0909423828125,0.2027587890625,0.34033203125,0.128173828125,0.53662109375,1.1005859375,0.6953125,1.072265625,1.072265625,0.9189453125,1.169921875,1.2880859375,0.4326171875,0.495849609375,1.03125,0.5625,1.40625,1.4736328125
25,0.87353515625,2.091796875,0.92578125,2.10546875,1.294921875,1.833984375,0.49267578125,1.0107421875,1.3173828125,1.572265625,1.0498046875,0.8369140625,1.60546875,0.85888671875,0.92138671875,1.826171875,0.393310546875,1.791015625,2.134765625,0.278076171875,0.9248046875,0.4169921875,0.37158203125,0.73291015625,0.79541015625,0.96484375,0.393310546875,0.37548828125
26,0.68115234375,1.4248046875,0.78076171875,0.908203125,0.708984375,1.1650390625,1.5615234375,0.41259765625,2.353515625,0.609375,0.337158203125,0.72265625,0.91015625,0.51123046875,1.212890625,1.1494140625,1.18359375,1.2802734375,1.8076171875,1.310546875,0.67041015625,0.98974609375,2.365234375,1.849609375,1.3369140625,1.03125,1.712890625,0.3515625
27,1.0009765625,1.111328125,0.97119140625,0.9248046875,1.5556640625,1.1708984375,1.2333984375,1.8720703125,1.3193359375,1.6474609375,2.08203125,2.068359375,2.08203125,2.08203125,1.3125,1.2939453125,1.0693359375,1.720703125,1.708984375,0.896484375,1.310546875,1.51953125,0.9755859375,1.2431640625,1.087890625,1.01953125,0.85009765625,1.087890625

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,20,2,2.57421875
2,19,23,2.50390625
3,26,22,2.365234375
4,26,8,2.353515625
5,20,4,2.27734375
6,25,18,2.134765625
7,22,21,2.119140625
8,25,3,2.10546875
9,25,1,2.091796875
10,27,10,2.08203125
