Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
25,0.01355743408203125,0.025054931640625,0.011474609375,0.00327301025390625,0.03070068359375,0.0308380126953125,0.0180511474609375,0.031158447265625,0.00823211669921875,0.004486083984375,0.0328369140625,0.059478759765625,0.05230712890625,0.036773681640625,0.047149658203125,0.1597900390625,0.03759765625,0.0292816162109375,0.1822509765625,0.016204833984375,0.0533447265625,0.0242919921875,0.0091400146484375,0.053314208984375,0.04736328125,0.007770538330078125,0.03387451171875,0.032012939453125,0.01534271240234375,0.00522613525390625,0.005855560302734375,0.00621795654296875
26,0.07757568359375,0.12841796875,0.0308685302734375,0.09906005859375,0.017242431640625,0.009613037109375,0.01275634765625,0.01222991943359375,0.00571441650390625,0.01282501220703125,0.040557861328125,0.004497528076171875,0.0261688232421875,0.032379150390625,0.032806396484375,0.0343017578125,0.018310546875,0.06573486328125,0.0243377685546875,0.1092529296875,0.018218994140625,0.1400146484375,0.07440185546875,0.275146484375,0.04486083984375,0.013702392578125,0.0195770263671875,0.06439208984375,0.0175933837890625,0.1383056640625,0.0870361328125,0.0384521484375
27,0.0103759765625,0.01474761962890625,0.01322174072265625,0.005916595458984375,0.0288848876953125,0.0457763671875,0.04248046875,0.03839111328125,0.191162109375,0.03521728515625,0.057891845703125,0.07879638671875,0.019195556640625,0.0151519775390625,0.057098388671875,0.084228515625,0.1058349609375,0.0056304931640625,0.01467132568359375,0.0288848876953125,0.07171630859375,0.039154052734375,0.03631591796875,0.03533935546875,0.00966644287109375,0.00672149658203125,0.00865936279296875,0.004985809326171875,0.09149169921875,0.060150146484375,0.0291290283203125,0.0133209228515625
28,0.154052734375,0.0161590576171875,0.01123809814453125,0.048095703125,0.006084442138671875,0.033416748046875,0.00861358642578125,0.01403045654296875,0.01364898681640625,0.056304931640625,0.294677734375,0.1131591796875,0.0088653564453125,0.0885009765625,0.01641845703125,0.043548583984375,0.0248870849609375,0.06048583984375,0.12042236328125,0.016632080078125,0.1630859375,0.1370849609375,0.0123748779296875,0.162353515625,0.0168914794921875,0.0184326171875,0.0173797607421875,0.039154052734375,0.00983428955078125,0.150146484375,0.241943359375,0.08428955078125
29,0.005840301513671875,0.00667572021484375,0.010223388671875,0.01184844970703125,0.00955963134765625,0.0400390625,0.0059814453125,0.0057373046875,0.19873046875,0.08685302734375,0.161376953125,0.1285400390625,0.0035762786865234375,0.00936126708984375,0.00838470458984375,0.00867462158203125,0.055694580078125,0.0164337158203125,0.003345489501953125,0.01551055908203125,0.03424072265625,0.0557861328125,0.04608154296875,0.0660400390625,0.0108642578125,0.10406494140625,0.01248931884765625,0.012054443359375,0.0452880859375,0.0279541015625,0.04510498046875,0.037353515625
30,0.13671875,0.261474609375,0.160400390625,0.041259765625,0.038482666015625,0.01003265380859375,0.12042236328125,0.00981903076171875,0.024871826171875,0.1361083984375,0.05828857421875,0.025390625,0.09197998046875,0.06890869140625,0.08807373046875,0.07781982421875,0.00789642333984375,0.01605224609375,0.07147216796875,0.04266357421875,0.033233642578125,0.0167083740234375,0.0318603515625,0.017578125,0.1697998046875,0.268310546875,0.185791015625,0.33642578125,0.0281982421875,0.04315185546875,0.0706787109375,0.043487548828125
31,0.1802978515625,0.180908203125,0.198486328125,0.5224609375,0.02215576171875,0.0816650390625,0.0477294921875,0.061370849609375,0.006168365478515625,0.0240631103515625,0.0043792724609375,0.1285400390625,0.0875244140625,0.04656982421875,0.3369140625,0.0438232421875,0.01120758056640625,0.007007598876953125,0.07769775390625,0.0161895751953125,0.049835205078125,0.0435791015625,0.04296875,0.04864501953125,0.19921875,0.2353515625,0.27099609375,0.06732177734375,0.099365234375,0.0276947021484375,0.019378662109375,0.033447265625

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,31,3,0.5224609375
2,15,4,0.427490234375
3,31,14,0.3369140625
4,30,27,0.33642578125
5,17,21,0.331298828125
6,23,28,0.3193359375
7,15,11,0.303466796875
8,28,10,0.294677734375
9,26,23,0.275146484375
10,15,8,0.274169921875
