Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
21,1.7197265625,1.5068359375,1.25,0.58056640625,0.64990234375,1.3740234375,1.384765625,1.90625,1.6484375,0.264892578125,1.1181640625,0.351806640625,0.712890625,3.234375,2.3203125,2.404296875,0.72021484375,1.1025390625,1.041015625,2.015625,0.8486328125,1.076171875,4.98828125,3.646484375,0.93603515625,6.3125,3.728515625,2.431640625
22,0.9208984375,0.75439453125,0.56005859375,0.82958984375,0.2442626953125,0.209228515625,0.24365234375,6.50390625,2.298828125,1.0322265625,3.369140625,2.056640625,4.44921875,1.923828125,1.8564453125,1.1474609375,1.2958984375,1.3623046875,1.892578125,0.98828125,0.7275390625,7.74609375,1.3662109375,1.146484375,2.033203125,4.359375,4.92578125,4.7890625
23,0.87255859375,0.48095703125,1.43359375,0.301025390625,0.3701171875,2.078125,0.30517578125,0.4365234375,0.86865234375,0.837890625,3.40234375,1.25390625,2.265625,3.2109375,2.833984375,6.95703125,0.58935546875,1.19140625,2.001953125,9.8203125,1.01171875,4.05078125,1.8134765625,1.7998046875,2.552734375,2.982421875,2.228515625,3.275390625
24,2.2890625,0.95703125,3.212890625,1.2490234375,2.134765625,6.33984375,0.8232421875,1.189453125,1.2744140625,1.2587890625,1.2041015625,1.3037109375,1.21484375,1.2529296875,1.0341796875,2.216796875,1.4912109375,3.791015625,4.08984375,0.85302734375,2.529296875,2.798828125,0.99853515625,0.697265625,2.294921875,1.64453125,6.25390625,5.515625
25,1.6953125,4.2421875,2.005859375,3.892578125,3.24609375,2.10546875,0.8828125,1.6484375,4.94921875,4.0234375,3.615234375,1.544921875,2.09375,1.4375,3.123046875,6.78125,2.6640625,4.37109375,6.5390625,2.2109375,3.75,0.77294921875,0.712890625,1.0556640625,1.62109375,2.568359375,0.59423828125,0.841796875
26,1.27734375,3.56640625,1.712890625,1.2158203125,1.2236328125,2.509765625,3.181640625,2.04296875,6.30859375,2.08984375,2.095703125,3.447265625,3.296875,2.078125,2.552734375,2.701171875,2.619140625,1.48828125,5.86328125,1.5322265625,0.861328125,3.3203125,7.40234375,3.71875,2.265625,2.44921875,4.35546875,0.9794921875
27,2.228515625,2.845703125,2.9140625,2.099609375,2.97265625,2.5625,3.1171875,6.14453125,5.16796875,7.07421875,6.6015625,6.8515625,6.8671875,6.49609375,2.853515625,3.1171875,2.205078125,2.810546875,5.38671875,2.138671875,3.859375,3.8046875,3.501953125,3.576171875,3.68359375,3.42578125,3.48828125,3.630859375

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,23,19,9.8203125
2,22,21,7.74609375
3,26,22,7.40234375
4,27,9,7.07421875
5,23,15,6.95703125
6,27,12,6.8671875
7,27,11,6.8515625
8,25,15,6.78125
9,27,10,6.6015625
10,25,18,6.5390625
