Rank,Layer,Head,certain,manipulated_1,manipulated_2,manipulated_3,increase_certain_to_manipulated_1,increase_manipulated_1_to_manipulated_2,increase_manipulated_2_to_manipulated_3,total_increase_certain_to_manipulated_3,trend_slope_per_step,monotonic_increase
651,4,Head_24,0.0,0.0178,0.0298,0.0407,0.0178,0.012,0.0109,0.0407,0.013566666666666666,True
652,18,Head_16,0.0,0.0202,0.0296,0.0404,0.0202,0.009400000000000002,0.010799999999999997,0.0404,0.013466666666666667,True
653,4,Head_10,0.0,0.0181,0.0286,0.0403,0.0181,0.010499999999999999,0.011700000000000002,0.0403,0.013433333333333334,True
654,19,Head_22,0.0,0.0256,0.035,0.0401,0.0256,0.009400000000000002,0.005099999999999993,0.0401,0.013366666666666666,True
655,23,Head_30,0.0,0.0194,0.0281,0.0401,0.0194,0.0087,0.011999999999999997,0.0401,0.013366666666666666,True
656,26,Head_26,0.0,0.022,0.0301,0.04,0.022,0.0081,0.009900000000000003,0.04,0.013333333333333334,True
657,6,Head_1,0.0,0.0214,0.0321,0.0398,0.0214,0.010699999999999998,0.0077000000000000055,0.0398,0.013266666666666668,True
658,30,Head_23,0.0,0.0206,0.0291,0.0398,0.0206,0.0085,0.010700000000000001,0.0398,0.013266666666666668,True
659,10,Head_2,0.0,0.0202,0.0285,0.0393,0.0202,0.008300000000000002,0.0108,0.0393,0.0131,True
660,4,Head_11,0.0,0.0186,0.0286,0.0391,0.0186,0.010000000000000002,0.010500000000000002,0.0391,0.013033333333333334,True
661,23,Head_18,0.0,0.0178,0.0264,0.0391,0.0178,0.0086,0.012700000000000003,0.0391,0.013033333333333334,True
662,22,Head_26,0.0,0.0194,0.0285,0.0389,0.0194,0.0091,0.010399999999999996,0.0389,0.012966666666666666,True
663,21,Head_17,0.0,0.018,0.0271,0.0386,0.018,0.0091,0.011500000000000003,0.0386,0.012866666666666667,True
664,28,Head_19,0.0,0.025,0.0312,0.0386,0.025,0.006199999999999997,0.007400000000000004,0.0386,0.012866666666666667,True
665,6,Head_16,0.0,0.016,0.0252,0.0385,0.016,0.0092,0.0133,0.0385,0.012833333333333334,True
666,8,Head_3,0.0,0.0184,0.0291,0.0385,0.0184,0.010700000000000001,0.009399999999999999,0.0385,0.012833333333333334,True
667,16,Head_22,0.0,0.0215,0.0307,0.0385,0.0215,0.009200000000000003,0.007799999999999998,0.0385,0.012833333333333334,True
668,3,Head_1,0.0,0.0193,0.0283,0.0382,0.0193,0.008999999999999998,0.009899999999999999,0.0382,0.012733333333333333,True
669,30,Head_17,0.0,0.0208,0.0287,0.038,0.0208,0.0079,0.0093,0.038,0.012666666666666666,True
670,18,Head_10,0.0,0.0192,0.0281,0.0378,0.0192,0.008900000000000002,0.0097,0.0378,0.0126,True
671,31,Head_9,0.0,0.0182,0.0277,0.0377,0.0182,0.009499999999999998,0.009999999999999998,0.0377,0.012566666666666665,True
672,28,Head_25,0.0,0.0202,0.0285,0.0373,0.0202,0.008300000000000002,0.008799999999999999,0.0373,0.012433333333333333,True
673,26,Head_28,0.0,0.0175,0.0258,0.0372,0.0175,0.008299999999999998,0.011399999999999997,0.0372,0.0124,True
674,3,Head_21,0.0,0.0191,0.0269,0.0369,0.0191,0.007800000000000001,0.010000000000000002,0.0369,0.0123,True
675,26,Head_6,0.0,0.0224,0.031,0.0369,0.0224,0.0086,0.0059000000000000025,0.0369,0.0123,True
676,5,Head_2,0.0,0.0145,0.0268,0.0368,0.0145,0.0123,0.009999999999999998,0.0368,0.012266666666666667,True
677,10,Head_6,0.0,0.0192,0.0272,0.0365,0.0192,0.008,0.0093,0.0365,0.012166666666666666,True
678,20,Head_22,0.0,0.0188,0.0288,0.0364,0.0188,0.009999999999999998,0.007600000000000003,0.0364,0.012133333333333335,True
679,0,Head_16,0.0,0.0097,0.0198,0.0363,0.0097,0.010100000000000001,0.016499999999999997,0.0363,0.0121,True
680,15,Head_15,0.0,0.023,0.0307,0.0363,0.023,0.007700000000000002,0.005599999999999997,0.0363,0.0121,True
681,23,Head_1,0.0,0.0194,0.0273,0.0363,0.0194,0.0079,0.008999999999999998,0.0363,0.0121,True
682,9,Head_26,0.0,0.0175,0.0267,0.0361,0.0175,0.0092,0.009399999999999999,0.0361,0.012033333333333333,True
683,6,Head_24,0.0,0.0219,0.029,0.036,0.0219,0.007100000000000002,0.006999999999999996,0.036,0.011999999999999999,True
684,15,Head_29,0.0,0.0168,0.0291,0.036,0.0168,0.012300000000000002,0.006899999999999996,0.036,0.011999999999999999,True
685,4,Head_7,0.0,0.023,0.0302,0.0354,0.023,0.0072000000000000015,0.0052,0.0354,0.0118,True
686,27,Head_1,0.0,0.0177,0.0259,0.0354,0.0177,0.008199999999999999,0.009500000000000001,0.0354,0.0118,True
687,2,Head_6,0.0,0.0168,0.0254,0.0353,0.0168,0.0086,0.009899999999999999,0.0353,0.011766666666666667,True
688,3,Head_27,0.0,0.0203,0.0281,0.0352,0.0203,0.007800000000000001,0.007100000000000002,0.0352,0.011733333333333333,True
689,12,Head_17,0.0,0.0211,0.0287,0.0349,0.0211,0.007599999999999999,0.006200000000000001,0.0349,0.011633333333333334,True
690,4,Head_12,0.0,0.0144,0.0241,0.0347,0.0144,0.0097,0.010600000000000002,0.0347,0.011566666666666668,True
691,17,Head_30,0.0,0.0173,0.0265,0.0346,0.0173,0.0092,0.0081,0.0346,0.011533333333333333,True
692,28,Head_8,0.0,0.0152,0.0238,0.0346,0.0152,0.008600000000000002,0.010799999999999997,0.0346,0.011533333333333333,True
693,31,Head_4,0.0,0.0183,0.0258,0.0346,0.0183,0.0075,0.008799999999999999,0.0346,0.011533333333333333,True
694,5,Head_26,0.0,0.014,0.0234,0.0344,0.014,0.0094,0.011,0.0344,0.011466666666666667,True
695,22,Head_30,0.0,0.02,0.0274,0.0341,0.02,0.0074,0.006699999999999998,0.0341,0.011366666666666666,True
696,17,Head_18,0.0,0.019,0.0262,0.0338,0.019,0.0072000000000000015,0.007599999999999996,0.0338,0.011266666666666666,True
697,25,Head_6,0.0,0.0179,0.0261,0.0336,0.0179,0.008200000000000002,0.007499999999999996,0.0336,0.0112,True
698,21,Head_27,0.0,0.0171,0.0248,0.0332,0.0171,0.0076999999999999985,0.008400000000000001,0.0332,0.011066666666666667,True
699,25,Head_19,0.0,0.0184,0.0259,0.0332,0.0184,0.0075,0.007300000000000001,0.0332,0.011066666666666667,True
700,21,Head_7,0.0,0.0165,0.0244,0.0331,0.0165,0.0079,0.008699999999999996,0.0331,0.011033333333333332,True
701,26,Head_4,0.0,0.0192,0.0267,0.0331,0.0192,0.007500000000000003,0.006399999999999996,0.0331,0.011033333333333332,True
702,26,Head_7,0.0,0.0153,0.0237,0.0331,0.0153,0.0084,0.009399999999999999,0.0331,0.011033333333333332,True
703,25,Head_0,0.0,0.0175,0.0243,0.033,0.0175,0.006799999999999997,0.008700000000000003,0.033,0.011000000000000001,True
704,7,Head_27,0.0,0.0164,0.0241,0.0326,0.0164,0.0076999999999999985,0.008499999999999997,0.0326,0.010866666666666665,True
705,5,Head_14,0.0,0.0119,0.0213,0.0325,0.0119,0.009399999999999999,0.011200000000000002,0.0325,0.010833333333333334,True
706,4,Head_30,0.0,0.0246,0.027,0.0321,0.0246,0.0023999999999999994,0.005099999999999997,0.0321,0.0107,True
707,23,Head_24,0.0,0.0165,0.0243,0.0321,0.0165,0.007799999999999998,0.007799999999999998,0.0321,0.0107,True
708,18,Head_15,0.0,0.0156,0.0233,0.032,0.0156,0.007700000000000002,0.0087,0.032,0.010666666666666666,True
709,4,Head_0,0.0,0.0167,0.0237,0.0319,0.0167,0.006999999999999999,0.008199999999999999,0.0319,0.010633333333333333,True
710,30,Head_16,0.0,0.0129,0.0208,0.0316,0.0129,0.007899999999999999,0.010800000000000004,0.0316,0.010533333333333334,True
711,18,Head_19,0.0,0.0198,0.0245,0.0315,0.0198,0.004699999999999999,0.006999999999999999,0.0315,0.0105,True
712,10,Head_13,0.0,0.0133,0.0201,0.0314,0.0133,0.0068000000000000005,0.011299999999999998,0.0314,0.010466666666666666,True
713,14,Head_18,0.0,0.0191,0.0269,0.0312,0.0191,0.007800000000000001,0.004299999999999998,0.0312,0.0104,True
714,27,Head_31,0.0,0.0156,0.0226,0.0309,0.0156,0.006999999999999999,0.008300000000000002,0.0309,0.0103,True
715,25,Head_2,0.0,0.0162,0.0227,0.0307,0.0162,0.006500000000000002,0.008,0.0307,0.010233333333333334,True
716,21,Head_23,0.0,0.0156,0.0217,0.0306,0.0156,0.006100000000000001,0.008899999999999998,0.0306,0.010199999999999999,True
717,23,Head_31,0.0,0.0163,0.0234,0.0305,0.0163,0.007100000000000002,0.007099999999999999,0.0305,0.010166666666666666,True
718,18,Head_30,0.0,0.0197,0.0257,0.0302,0.0197,0.006000000000000002,0.0045000000000000005,0.0302,0.010066666666666666,True
719,19,Head_0,0.0,0.0159,0.024,0.0298,0.0159,0.0081,0.0058,0.0298,0.009933333333333334,True
720,23,Head_15,0.0,0.0138,0.0209,0.0298,0.0138,0.007099999999999999,0.008900000000000002,0.0298,0.009933333333333334,True
721,23,Head_16,0.0,0.0151,0.0234,0.0298,0.0151,0.0083,0.0063999999999999994,0.0298,0.009933333333333334,True
722,27,Head_2,0.0,0.0138,0.021,0.0295,0.0138,0.0072000000000000015,0.008499999999999997,0.0295,0.009833333333333333,True
723,2,Head_5,0.0,0.014,0.021,0.0294,0.014,0.007000000000000001,0.008399999999999998,0.0294,0.0098,True
724,19,Head_16,0.0,0.0139,0.0207,0.0294,0.0139,0.0068000000000000005,0.0087,0.0294,0.0098,True
725,27,Head_18,0.0,0.016,0.0222,0.0294,0.016,0.006200000000000001,0.007199999999999998,0.0294,0.0098,True
726,28,Head_1,0.0,0.0151,0.0226,0.0294,0.0151,0.007499999999999998,0.0068000000000000005,0.0294,0.0098,True
727,19,Head_15,0.0,0.0161,0.0243,0.0292,0.0161,0.008199999999999999,0.004900000000000002,0.0292,0.009733333333333333,True
728,27,Head_24,0.0,0.0174,0.0231,0.0291,0.0174,0.0057,0.006000000000000002,0.0291,0.0097,True
729,29,Head_3,0.0,0.0154,0.0222,0.0291,0.0154,0.0068000000000000005,0.0069,0.0291,0.0097,True
730,24,Head_0,0.0,0.015,0.0209,0.029,0.015,0.005899999999999999,0.008100000000000003,0.029,0.009666666666666667,True
731,10,Head_7,0.0,0.0162,0.0227,0.0289,0.0162,0.006500000000000002,0.006199999999999997,0.0289,0.009633333333333332,True
732,5,Head_16,0.0,0.0208,0.0252,0.0288,0.0208,0.004400000000000001,0.003599999999999999,0.0288,0.0096,True
733,21,Head_16,0.0,0.015,0.022,0.0288,0.015,0.006999999999999999,0.0068000000000000005,0.0288,0.0096,True
734,30,Head_21,0.0,0.0153,0.0224,0.0287,0.0153,0.0071,0.0063,0.0287,0.009566666666666666,True
735,23,Head_4,0.0,0.0146,0.0215,0.0285,0.0146,0.006899999999999998,0.007000000000000003,0.0285,0.0095,True
736,23,Head_11,0.0,0.0135,0.0197,0.0285,0.0135,0.006199999999999999,0.008800000000000002,0.0285,0.0095,True
737,6,Head_27,0.0,0.0184,0.0229,0.0283,0.0184,0.0045000000000000005,0.0053999999999999986,0.0283,0.009433333333333334,True
738,24,Head_19,0.0,0.015,0.0209,0.028,0.015,0.005899999999999999,0.007100000000000002,0.028,0.009333333333333334,True
739,3,Head_8,0.0,0.0081,0.0167,0.0277,0.0081,0.0086,0.011,0.0277,0.009233333333333333,True
740,30,Head_7,0.0,0.0145,0.0204,0.0277,0.0145,0.005900000000000001,0.0072999999999999975,0.0277,0.009233333333333333,True
741,3,Head_23,0.0,0.0146,0.0206,0.0276,0.0146,0.006,0.006999999999999999,0.0276,0.0092,True
742,26,Head_9,0.0,0.0159,0.0215,0.0276,0.0159,0.005599999999999997,0.006100000000000001,0.0276,0.0092,True
743,29,Head_2,0.0,0.0147,0.0222,0.0274,0.0147,0.0075000000000000015,0.0052,0.0274,0.009133333333333334,True
744,29,Head_17,0.0,0.0153,0.0201,0.0274,0.0153,0.0048000000000000004,0.007300000000000001,0.0274,0.009133333333333334,True
745,24,Head_7,0.0,0.0152,0.0219,0.0272,0.0152,0.006699999999999999,0.005299999999999999,0.0272,0.009066666666666666,True
746,24,Head_12,0.0,0.0162,0.0224,0.0272,0.0162,0.006200000000000001,0.004799999999999999,0.0272,0.009066666666666666,True
747,4,Head_8,0.0,0.0174,0.0245,0.0271,0.0174,0.007100000000000002,0.002599999999999998,0.0271,0.009033333333333332,True
748,23,Head_29,0.0,0.0126,0.0189,0.0271,0.0126,0.0063,0.008199999999999999,0.0271,0.009033333333333332,True
749,24,Head_6,0.0,0.0147,0.0206,0.0269,0.0147,0.005900000000000001,0.0063,0.0269,0.008966666666666666,True
750,5,Head_3,0.0,0.0113,0.0189,0.0267,0.0113,0.007600000000000001,0.007800000000000001,0.0267,0.0089,True
751,4,Head_9,0.0,0.0131,0.0193,0.0265,0.0131,0.006200000000000001,0.007199999999999998,0.0265,0.008833333333333334,True
752,12,Head_19,0.0,0.0156,0.0213,0.0263,0.0156,0.0057,0.005000000000000001,0.0263,0.008766666666666667,True
753,3,Head_2,0.0,0.0148,0.021,0.0262,0.0148,0.006200000000000001,0.0052,0.0262,0.008733333333333334,True
754,6,Head_26,0.0,0.0173,0.0235,0.0259,0.0173,0.006200000000000001,0.0023999999999999994,0.0259,0.008633333333333333,True
755,25,Head_28,0.0,0.0141,0.0202,0.0259,0.0141,0.0060999999999999995,0.0057,0.0259,0.008633333333333333,True
756,19,Head_2,0.0,0.0151,0.0198,0.0257,0.0151,0.004700000000000001,0.005899999999999999,0.0257,0.008566666666666667,True
757,8,Head_1,0.0,0.0126,0.0204,0.0256,0.0126,0.007800000000000001,0.0052,0.0256,0.008533333333333334,True
758,31,Head_16,0.0,0.0141,0.0195,0.0251,0.0141,0.0054,0.005600000000000001,0.0251,0.008366666666666666,True
759,0,Head_11,0.0,0.0112,0.0179,0.0249,0.0112,0.006699999999999999,0.006999999999999999,0.0249,0.0083,True
760,26,Head_31,0.0,0.0144,0.0196,0.0249,0.0144,0.0052,0.005299999999999999,0.0249,0.0083,True
761,31,Head_19,0.0,0.015,0.0202,0.0249,0.015,0.0052,0.004699999999999999,0.0249,0.0083,True
762,4,Head_23,0.0,0.0183,0.0213,0.0248,0.0183,0.002999999999999999,0.0034999999999999996,0.0248,0.008266666666666667,True
763,25,Head_22,0.0,0.011,0.0169,0.0248,0.011,0.005899999999999999,0.0079,0.0248,0.008266666666666667,True
764,20,Head_16,0.0,0.015,0.0201,0.0247,0.015,0.0051,0.0046,0.0247,0.008233333333333334,True
765,23,Head_0,0.0,0.0134,0.0191,0.0247,0.0134,0.0056999999999999985,0.005600000000000001,0.0247,0.008233333333333334,True
766,5,Head_11,0.0,0.0081,0.0151,0.0244,0.0081,0.007000000000000001,0.009300000000000001,0.0244,0.008133333333333334,True
767,26,Head_5,0.0,0.0161,0.0203,0.0244,0.0161,0.004199999999999999,0.004100000000000003,0.0244,0.008133333333333334,True
768,16,Head_9,0.0,0.0138,0.0198,0.0243,0.0138,0.006000000000000002,0.004499999999999997,0.0243,0.0081,True
769,5,Head_13,0.0,0.0107,0.0165,0.0242,0.0107,0.005800000000000001,0.0076999999999999985,0.0242,0.008066666666666666,True
770,19,Head_28,0.0,0.0128,0.0179,0.0241,0.0128,0.005099999999999999,0.006200000000000001,0.0241,0.008033333333333333,True
771,24,Head_4,0.0,0.0109,0.0164,0.0241,0.0109,0.005500000000000001,0.0076999999999999985,0.0241,0.008033333333333333,True
772,29,Head_4,0.0,0.0141,0.0206,0.024,0.0141,0.006500000000000001,0.0034000000000000002,0.024,0.008,True
773,2,Head_4,0.0,0.0097,0.0157,0.0239,0.0097,0.005999999999999998,0.008200000000000002,0.0239,0.007966666666666667,True
774,7,Head_22,0.0,0.0109,0.0177,0.0238,0.0109,0.0068000000000000005,0.006100000000000001,0.0238,0.007933333333333334,True
775,1,Head_3,0.0,0.0091,0.016,0.0237,0.0091,0.0069,0.0076999999999999985,0.0237,0.007899999999999999,True
776,27,Head_0,0.0,0.0129,0.0179,0.0237,0.0129,0.004999999999999999,0.0058,0.0237,0.007899999999999999,True
777,21,Head_20,0.0,0.0104,0.0165,0.0233,0.0104,0.006100000000000001,0.0068000000000000005,0.0233,0.007766666666666667,True
778,6,Head_30,0.0,0.0113,0.0172,0.0232,0.0113,0.005900000000000001,0.005999999999999998,0.0232,0.0077333333333333325,True
779,19,Head_18,0.0,0.0119,0.0175,0.0231,0.0119,0.005600000000000001,0.005599999999999997,0.0231,0.007699999999999999,True
780,3,Head_19,0.0,0.0118,0.0159,0.0229,0.0118,0.004100000000000001,0.006999999999999999,0.0229,0.007633333333333333,True
781,11,Head_29,0.0,0.0109,0.0168,0.0227,0.0109,0.005899999999999999,0.0059000000000000025,0.0227,0.007566666666666667,True
782,2,Head_15,0.0,0.022,0.0181,0.0226,0.022,-0.0038999999999999972,0.004499999999999997,0.0226,0.007533333333333333,False
783,3,Head_11,0.0,0.0074,0.014,0.0226,0.0074,0.0066,0.008599999999999998,0.0226,0.007533333333333333,True
784,29,Head_15,0.0,0.0121,0.0173,0.0225,0.0121,0.0052,0.0052,0.0225,0.0075,True
785,28,Head_12,0.0,0.0124,0.0167,0.0223,0.0124,0.0043,0.005600000000000001,0.0223,0.0074333333333333335,True
786,11,Head_30,0.0,0.013,0.0173,0.0222,0.013,0.0043,0.004900000000000002,0.0222,0.0074,True
787,28,Head_7,0.0,0.0112,0.0162,0.0222,0.0112,0.004999999999999999,0.006000000000000002,0.0222,0.0074,True
788,5,Head_10,0.0,0.0073,0.0146,0.0221,0.0073,0.0073,0.0075000000000000015,0.0221,0.007366666666666667,True
789,5,Head_20,0.0,0.0096,0.0156,0.0221,0.0096,0.006,0.006500000000000002,0.0221,0.007366666666666667,True
790,14,Head_17,0.0,0.0136,0.019,0.0221,0.0136,0.0054,0.003100000000000002,0.0221,0.007366666666666667,True
791,2,Head_22,0.0,0.0173,0.0146,0.022,0.0173,-0.0026999999999999993,0.007399999999999999,0.022,0.007333333333333333,False
792,20,Head_21,0.0,0.0104,0.0157,0.022,0.0104,0.005299999999999999,0.0063,0.022,0.007333333333333333,True
793,23,Head_21,0.0,0.0113,0.016,0.0219,0.0113,0.004700000000000001,0.005899999999999999,0.0219,0.0073,True
794,24,Head_1,0.0,0.0122,0.0165,0.0219,0.0122,0.0043,0.0053999999999999986,0.0219,0.0073,True
795,3,Head_31,0.0,0.0091,0.0156,0.0218,0.0091,0.006499999999999999,0.006200000000000001,0.0218,0.007266666666666667,True
796,28,Head_6,0.0,0.0118,0.0157,0.0217,0.0118,0.003899999999999999,0.006000000000000002,0.0217,0.007233333333333334,True
797,21,Head_30,0.0,0.0126,0.0172,0.0215,0.0126,0.0046,0.004299999999999998,0.0215,0.007166666666666666,True
798,29,Head_26,0.0,0.0136,0.0162,0.0213,0.0136,0.0026,0.0051,0.0213,0.0070999999999999995,True
799,3,Head_10,0.0,0.0075,0.0135,0.0211,0.0075,0.006,0.007600000000000001,0.0211,0.007033333333333333,True
800,17,Head_11,0.0,0.0108,0.0157,0.0211,0.0108,0.004899999999999998,0.005400000000000002,0.0211,0.007033333333333333,True
801,1,Head_11,0.0,0.0084,0.0144,0.021,0.0084,0.006,0.006600000000000002,0.021,0.007,True
802,28,Head_2,0.0,0.0112,0.016,0.021,0.0112,0.0048000000000000004,0.005000000000000001,0.021,0.007,True
803,28,Head_22,0.0,0.0103,0.0141,0.021,0.0103,0.0037999999999999996,0.006900000000000002,0.021,0.007,True
804,21,Head_28,0.0,0.0109,0.0158,0.0209,0.0109,0.004900000000000002,0.005099999999999997,0.0209,0.006966666666666666,True
805,2,Head_1,0.0,0.0155,0.0222,0.0208,0.0155,0.006700000000000001,-0.001400000000000002,0.0208,0.006933333333333333,False
806,26,Head_16,0.0,0.0107,0.0151,0.0207,0.0107,0.004400000000000001,0.005599999999999999,0.0207,0.0069,True
807,29,Head_14,0.0,0.0124,0.0162,0.0206,0.0124,0.0037999999999999996,0.004400000000000001,0.0206,0.006866666666666667,True
808,24,Head_21,0.0,0.0106,0.0151,0.0204,0.0106,0.0045000000000000005,0.005300000000000001,0.0204,0.0068000000000000005,True
809,18,Head_4,0.0,0.0108,0.0149,0.0203,0.0108,0.0040999999999999995,0.0053999999999999986,0.0203,0.0067666666666666665,True
810,19,Head_1,0.0,0.0104,0.0149,0.0203,0.0104,0.0045000000000000005,0.0053999999999999986,0.0203,0.0067666666666666665,True
811,29,Head_27,0.0,0.0118,0.0161,0.0202,0.0118,0.0043,0.0040999999999999995,0.0202,0.006733333333333333,True
812,20,Head_2,0.0,0.0131,0.0175,0.0201,0.0131,0.004400000000000001,0.002599999999999998,0.0201,0.0067,True
813,21,Head_21,0.0,0.0103,0.0148,0.0201,0.0103,0.0045000000000000005,0.005299999999999999,0.0201,0.0067,True
814,20,Head_13,0.0,0.0123,0.0184,0.02,0.0123,0.0060999999999999995,0.0016000000000000007,0.02,0.006666666666666667,True
815,20,Head_18,0.0,0.0102,0.0145,0.0199,0.0102,0.0043,0.0054,0.0199,0.006633333333333334,True
816,18,Head_5,0.0,0.0118,0.015,0.0197,0.0118,0.0031999999999999997,0.004699999999999999,0.0197,0.006566666666666666,True
817,19,Head_29,0.0,0.0098,0.0137,0.0194,0.0098,0.0039000000000000007,0.0057,0.0194,0.006466666666666667,True
818,20,Head_17,0.0,0.0106,0.0153,0.0194,0.0106,0.004699999999999999,0.004100000000000001,0.0194,0.006466666666666667,True
819,22,Head_20,0.0,0.0089,0.0132,0.0194,0.0089,0.0043,0.006200000000000001,0.0194,0.006466666666666667,True
820,4,Head_28,0.0,0.0124,0.0148,0.0192,0.0124,0.002400000000000001,0.004399999999999998,0.0192,0.0063999999999999994,True
821,15,Head_30,0.0,0.0109,0.0136,0.0192,0.0109,0.0026999999999999993,0.005599999999999999,0.0192,0.0063999999999999994,True
822,23,Head_2,0.0,0.0115,0.0163,0.0189,0.0115,0.004799999999999999,0.0026000000000000016,0.0189,0.0063,True
823,29,Head_13,0.0,0.011,0.0148,0.0186,0.011,0.0038000000000000013,0.003799999999999998,0.0186,0.0062,True
824,0,Head_8,0.0,0.0079,0.013,0.0184,0.0079,0.005099999999999999,0.0054,0.0184,0.0061333333333333335,True
825,0,Head_22,0.0,0.0059,0.0116,0.0181,0.0059,0.005699999999999999,0.006500000000000002,0.0181,0.006033333333333334,True
826,10,Head_5,0.0,0.0091,0.0135,0.0181,0.0091,0.004399999999999999,0.004600000000000002,0.0181,0.006033333333333334,True
827,16,Head_20,0.0,0.0078,0.0127,0.0181,0.0078,0.0049,0.005400000000000002,0.0181,0.006033333333333334,True
828,6,Head_31,0.0,0.0098,0.0144,0.018,0.0098,0.0046,0.003599999999999999,0.018,0.005999999999999999,True
829,7,Head_2,0.0,0.0094,0.0134,0.018,0.0094,0.004,0.004599999999999998,0.018,0.005999999999999999,True
830,17,Head_1,0.0,0.0087,0.0127,0.0179,0.0087,0.004,0.0052,0.0179,0.005966666666666666,True
831,4,Head_1,0.0,0.0095,0.014,0.0176,0.0095,0.0045000000000000005,0.0036000000000000008,0.0176,0.005866666666666667,True
832,4,Head_27,0.0,0.007,0.0122,0.0176,0.007,0.005200000000000001,0.0054,0.0176,0.005866666666666667,True
833,5,Head_29,0.0,0.0071,0.0118,0.0176,0.0071,0.004699999999999999,0.005800000000000001,0.0176,0.005866666666666667,True
834,24,Head_31,0.0,0.0092,0.0129,0.0176,0.0092,0.0037,0.004700000000000001,0.0176,0.005866666666666667,True
835,28,Head_28,0.0,0.0097,0.013,0.0176,0.0097,0.003299999999999999,0.004600000000000002,0.0176,0.005866666666666667,True
836,2,Head_0,0.0,0.0064,0.0116,0.0174,0.0064,0.005199999999999999,0.0058,0.0174,0.0058,True
837,17,Head_19,0.0,0.011,0.0147,0.0174,0.011,0.0037,0.0026999999999999993,0.0174,0.0058,True
838,2,Head_19,0.0,0.0084,0.0135,0.0173,0.0084,0.0051,0.0037999999999999996,0.0173,0.0057666666666666665,True
839,10,Head_14,0.0,0.0106,0.0149,0.0171,0.0106,0.0043,0.0022000000000000006,0.0171,0.0057,True
840,19,Head_12,0.0,0.0074,0.0119,0.0171,0.0074,0.0045000000000000005,0.0052,0.0171,0.0057,True
841,21,Head_29,0.0,0.009,0.0133,0.017,0.009,0.0043,0.003700000000000002,0.017,0.005666666666666667,True
842,19,Head_25,0.0,0.0107,0.0136,0.0167,0.0107,0.0029,0.0031000000000000003,0.0167,0.005566666666666667,True
843,15,Head_17,0.0,0.0084,0.0124,0.0166,0.0084,0.004,0.004200000000000001,0.0166,0.005533333333333334,True
844,3,Head_20,0.0,0.008,0.0122,0.0164,0.008,0.004200000000000001,0.004200000000000001,0.0164,0.005466666666666667,True
845,22,Head_21,0.0,0.0089,0.0135,0.0163,0.0089,0.0046,0.0027999999999999987,0.0163,0.0054333333333333326,True
846,20,Head_6,0.0,0.0077,0.0117,0.0161,0.0077,0.004,0.004399999999999999,0.0161,0.005366666666666666,True
847,27,Head_27,0.0,0.0078,0.0123,0.0161,0.0078,0.0045000000000000005,0.0037999999999999996,0.0161,0.005366666666666666,True
848,28,Head_4,0.0,0.0089,0.012,0.0161,0.0089,0.0031000000000000003,0.0040999999999999995,0.0161,0.005366666666666666,True
849,29,Head_7,0.0,0.0078,0.0112,0.0159,0.0078,0.0034000000000000002,0.004700000000000001,0.0159,0.0053,True
850,19,Head_31,0.0,0.0079,0.0116,0.0157,0.0079,0.0036999999999999984,0.0040999999999999995,0.0157,0.005233333333333333,True
851,18,Head_1,0.0,0.0086,0.011,0.0156,0.0086,0.0023999999999999994,0.0046,0.0156,0.0052,True
852,1,Head_8,0.0,0.0053,0.0097,0.0154,0.0053,0.0044,0.0057,0.0154,0.0051333333333333335,True
853,6,Head_25,0.0,0.0105,0.0127,0.0154,0.0105,0.002199999999999999,0.002700000000000001,0.0154,0.0051333333333333335,True
854,1,Head_15,0.0,0.0057,0.0099,0.0151,0.0057,0.004200000000000001,0.0052,0.0151,0.005033333333333333,True
855,19,Head_5,0.0,0.0075,0.0112,0.015,0.0075,0.0037,0.0037999999999999996,0.015,0.005,True
856,29,Head_24,0.0,0.009,0.0132,0.015,0.009,0.004200000000000001,0.0017999999999999995,0.015,0.005,True
857,22,Head_23,0.0,0.0085,0.0113,0.0149,0.0085,0.0027999999999999987,0.0036000000000000008,0.0149,0.004966666666666667,True
858,27,Head_25,0.0,0.0093,0.0129,0.0148,0.0093,0.0036000000000000008,0.0019000000000000006,0.0148,0.004933333333333334,True
859,2,Head_14,0.0,0.0109,0.0104,0.0144,0.0109,-0.0005000000000000004,0.004,0.0144,0.0048,False
860,19,Head_24,0.0,0.0063,0.0094,0.0144,0.0063,0.0031000000000000003,0.004999999999999999,0.0144,0.0048,True
861,1,Head_23,0.0,0.0066,0.0099,0.0143,0.0066,0.003300000000000001,0.004399999999999999,0.0143,0.0047666666666666664,True
862,19,Head_6,0.0,0.0069,0.0104,0.0143,0.0069,0.0034999999999999996,0.0039000000000000007,0.0143,0.0047666666666666664,True
863,0,Head_23,0.0,0.0065,0.0103,0.0141,0.0065,0.0038000000000000004,0.0037999999999999996,0.0141,0.0047,True
864,31,Head_17,0.0,0.0071,0.0102,0.0141,0.0071,0.0031000000000000003,0.003899999999999999,0.0141,0.0047,True
865,2,Head_16,0.0,0.007,0.0103,0.014,0.007,0.0033,0.0037,0.014,0.004666666666666667,True
866,27,Head_26,0.0,0.0074,0.0106,0.014,0.0074,0.0031999999999999997,0.0034000000000000002,0.014,0.004666666666666667,True
867,17,Head_9,0.0,0.0069,0.0107,0.0138,0.0069,0.0037999999999999996,0.0031000000000000003,0.0138,0.0046,True
