Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
22,0.42919921875,0.58740234375,0.89404296875,0.280029296875,0.01538848876953125,0.059234619140625,0.09454345703125,2.853515625,1.294921875,0.476318359375,2.03515625,1.6572265625,1.5576171875,1.6015625,0.66455078125,1.380859375,0.580078125,0.479248046875,1.4404296875,0.29150390625,0.171875,3.7421875,1.15625,0.78076171875,2.95703125,1.4765625,2.224609375,2.755859375
23,1.380859375,0.8076171875,0.8583984375,0.25244140625,0.15478515625,0.884765625,0.11260986328125,0.1785888671875,1.4521484375,0.64794921875,1.4609375,1.09765625,0.81396484375,1.150390625,1.0,2.037109375,0.45458984375,0.5947265625,1.15234375,1.8310546875,0.6357421875,2.419921875,0.08685302734375,0.09490966796875,1.3046875,1.0048828125,1.4970703125,1.568359375
24,0.912109375,0.320068359375,1.34375,0.8154296875,0.97265625,2.64453125,0.453125,0.1259765625,0.1597900390625,0.30029296875,0.1416015625,0.247314453125,0.517578125,0.154541015625,1.2685546875,1.5517578125,1.20703125,1.4267578125,1.439453125,1.681640625,1.7314453125,2.490234375,0.52880859375,0.73828125,1.369140625,0.7783203125,3.681640625,2.01171875
25,0.884765625,2.61328125,1.2802734375,2.64453125,1.478515625,2.439453125,0.765625,1.1416015625,1.630859375,3.552734375,2.591796875,0.93701171875,1.9619140625,1.123046875,1.248046875,2.44140625,0.460205078125,2.310546875,3.00390625,0.28515625,1.2841796875,0.5517578125,0.50048828125,0.54736328125,1.013671875,1.21875,0.49462890625,0.38720703125
26,0.8349609375,3.12890625,1.19921875,1.1904296875,0.935546875,1.4921875,2.62109375,0.42626953125,2.884765625,0.740234375,0.41650390625,0.68505859375,1.005859375,0.509765625,2.251953125,2.03515625,1.8232421875,1.26953125,2.591796875,1.453125,0.7216796875,1.4267578125,3.599609375,2.291015625,2.42578125,1.4638671875,2.15625,0.387939453125
27,1.232421875,1.2958984375,1.794921875,1.3818359375,1.580078125,1.6064453125,1.9833984375,2.5625,2.1953125,2.033203125,2.91015625,2.89453125,2.908203125,2.91015625,1.8447265625,2.7109375,1.9755859375,2.22265625,3.60546875,1.68359375,1.8505859375,2.61328125,1.34765625,1.87890625,1.1591796875,1.314453125,1.3486328125,1.6630859375

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,22,21,3.7421875
2,24,26,3.681640625
3,27,18,3.60546875
4,26,22,3.599609375
5,25,9,3.552734375
6,20,2,3.4296875
7,26,1,3.12890625
8,19,23,3.091796875
9,25,18,3.00390625
10,20,23,2.984375
