Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
22,0.0697021484375,0.08624267578125,0.06134033203125,0.03192138671875,0.076171875,0.0537109375,0.0712890625,0.06488037109375,0.08001708984375,0.0902099609375,0.0843505859375,0.0872802734375,0.058990478515625,0.06182861328125,0.157470703125,0.0660400390625,0.229736328125,0.10772705078125,0.107421875,0.17431640625,0.01201629638671875,0.0155487060546875,0.0097808837890625,0.0098419189453125,0.1009521484375,0.03424072265625,0.0266571044921875,0.10577392578125,0.10577392578125,0.15673828125,0.028076171875,0.0638427734375
23,0.02020263671875,0.027801513671875,0.0152435302734375,0.0282745361328125,0.022125244140625,0.056060791015625,0.044403076171875,0.045562744140625,0.053619384765625,0.072021484375,0.033782958984375,0.021209716796875,0.0372314453125,0.04693603515625,0.10614013671875,0.02191162109375,0.0211944580078125,0.088134765625,0.0291290283203125,0.07373046875,0.04193115234375,0.016693115234375,0.07379150390625,0.010406494140625,0.0275115966796875,0.05316162109375,0.00420379638671875,0.052093505859375,0.30029296875,0.019256591796875,0.028717041015625,0.0247955322265625
24,0.021087646484375,0.0166168212890625,0.05084228515625,0.04034423828125,0.0185089111328125,0.00811767578125,0.0203704833984375,0.018585205078125,0.00644683837890625,0.005519866943359375,0.00934600830078125,0.007965087890625,0.02337646484375,0.1005859375,0.1046142578125,0.054046630859375,0.051422119140625,0.08758544921875,0.05322265625,0.021728515625,0.037139892578125,0.0160369873046875,0.05767822265625,0.038787841796875,0.056488037109375,0.0780029296875,0.06011962890625,0.054779052734375,0.070556640625,0.04302978515625,0.0102386474609375,0.01605224609375
25,0.026519775390625,0.06622314453125,0.030975341796875,0.00649261474609375,0.050628662109375,0.04425048828125,0.03387451171875,0.08868408203125,0.00754547119140625,0.00957489013671875,0.04730224609375,0.09320068359375,0.0657958984375,0.04339599609375,0.1063232421875,0.0643310546875,0.043121337890625,0.03790283203125,0.152099609375,0.025115966796875,0.08251953125,0.04327392578125,0.023162841796875,0.08929443359375,0.039215087890625,0.01087188720703125,0.051361083984375,0.036590576171875,0.0211639404296875,0.0084228515625,0.0083770751953125,0.00811004638671875
26,0.1109619140625,0.177001953125,0.05267333984375,0.150146484375,0.0269775390625,0.0203399658203125,0.030487060546875,0.0208587646484375,0.00775909423828125,0.0272979736328125,0.070556640625,0.00757598876953125,0.05413818359375,0.037261962890625,0.048065185546875,0.047332763671875,0.0192718505859375,0.10205078125,0.0288543701171875,0.156494140625,0.03277587890625,0.146484375,0.0814208984375,0.28466796875,0.133544921875,0.032379150390625,0.033782958984375,0.1107177734375,0.022491455078125,0.060882568359375,0.128173828125,0.0221405029296875
27,0.0171051025390625,0.023406982421875,0.0186004638671875,0.0082855224609375,0.048126220703125,0.06756591796875,0.052398681640625,0.07672119140625,0.25146484375,0.05633544921875,0.06549072265625,0.1170654296875,0.04083251953125,0.0362548828125,0.088134765625,0.126220703125,0.1693115234375,0.0114288330078125,0.02117919921875,0.048370361328125,0.06939697265625,0.0675048828125,0.061431884765625,0.06549072265625,0.0216522216796875,0.011749267578125,0.009033203125,0.010711669921875,0.1732177734375,0.092529296875,0.054931640625,0.0203094482421875
28,0.2093505859375,0.023773193359375,0.0167083740234375,0.07037353515625,0.01239013671875,0.06024169921875,0.0175323486328125,0.0152587890625,0.02587890625,0.04254150390625,0.30029296875,0.131103515625,0.0181884765625,0.08807373046875,0.032958984375,0.061920166015625,0.1883544921875,0.11572265625,0.2015380859375,0.033050537109375,0.172119140625,0.147216796875,0.0152740478515625,0.18115234375,0.03594970703125,0.03228759765625,0.03314208984375,0.0877685546875,0.01326751708984375,0.1708984375,0.25048828125,0.096435546875
29,0.0098114013671875,0.006702423095703125,0.0175628662109375,0.0230865478515625,0.0187225341796875,0.062347412109375,0.0096282958984375,0.01042938232421875,0.2232666015625,0.153076171875,0.189697265625,0.1551513671875,0.005786895751953125,0.0146026611328125,0.0170440673828125,0.016204833984375,0.09564208984375,0.022552490234375,0.0032711029052734375,0.039306640625,0.0748291015625,0.1683349609375,0.1033935546875,0.12744140625,0.01194000244140625,0.1507568359375,0.01788330078125,0.0157012939453125,0.06317138671875,0.047332763671875,0.08184814453125,0.07080078125
30,0.1375732421875,0.247802734375,0.1829833984375,0.059326171875,0.05865478515625,0.010711669921875,0.1656494140625,0.0209808349609375,0.06103515625,0.1761474609375,0.08270263671875,0.07708740234375,0.1710205078125,0.0919189453125,0.10693359375,0.09136962890625,0.0233306884765625,0.0307159423828125,0.14599609375,0.0782470703125,0.08184814453125,0.0216064453125,0.0472412109375,0.0274200439453125,0.241455078125,0.281982421875,0.251220703125,0.375,0.0325927734375,0.06695556640625,0.1474609375,0.06524658203125
31,0.185546875,0.167236328125,0.1905517578125,0.47412109375,0.028717041015625,0.11260986328125,0.06219482421875,0.093505859375,0.0102081298828125,0.0292205810546875,0.00701141357421875,0.17431640625,0.184814453125,0.125244140625,0.486328125,0.07965087890625,0.0257568359375,0.01050567626953125,0.07208251953125,0.020538330078125,0.05950927734375,0.071533203125,0.0731201171875,0.0648193359375,0.187255859375,0.194091796875,0.2427978515625,0.0841064453125,0.13671875,0.05487060546875,0.030426025390625,0.055755615234375

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,15,4,0.50927734375
2,31,14,0.486328125
3,31,3,0.47412109375
4,14,2,0.412109375
5,30,27,0.375
