Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27
18,0.85498046875,0.4345703125,0.89990234375,0.1964111328125,1.5595703125,1.416015625,0.830078125,1.93359375,1.0078125,0.87353515625,2.1015625,0.6357421875,0.85986328125,1.8720703125,1.4912109375,2.900390625,2.333984375,1.3759765625,2.431640625,0.75,1.3388671875,1.1162109375,0.57958984375,0.085693359375,0.85595703125,1.697265625,1.1640625,1.1669921875
19,1.51953125,0.175048828125,1.0185546875,0.24658203125,1.052734375,0.72412109375,0.82373046875,0.75341796875,0.180908203125,0.150634765625,1.064453125,0.8671875,0.94482421875,0.56982421875,1.53515625,2.439453125,1.6416015625,2.169921875,1.2939453125,2.1171875,1.6416015625,1.8291015625,2.669921875,3.85546875,2.998046875,2.74609375,2.2421875,1.8583984375
20,2.703125,3.48046875,4.22265625,2.615234375,4.27734375,2.880859375,1.39453125,0.49755859375,0.82373046875,0.23388671875,0.60009765625,0.263427734375,0.212158203125,0.35888671875,1.26171875,1.962890625,2.583984375,2.8671875,1.490234375,1.5166015625,1.4521484375,2.046875,1.697265625,3.26953125,1.2412109375,0.806640625,1.23046875,3.2109375
21,1.25390625,0.9638671875,1.4599609375,0.51708984375,0.330322265625,1.2890625,1.23046875,1.5087890625,0.93017578125,0.120849609375,0.67333984375,0.337646484375,0.5419921875,1.8681640625,1.64453125,1.4013671875,0.355712890625,1.03515625,0.744140625,1.3837890625,0.5869140625,0.6845703125,1.421875,2.869140625,0.75341796875,3.0390625,2.080078125,2.1953125
22,0.79248046875,0.802734375,0.98095703125,0.404052734375,0.0223541259765625,0.09429931640625,0.09954833984375,2.314453125,1.9072265625,0.7060546875,2.2734375,1.9755859375,1.8974609375,2.576171875,0.87060546875,1.4150390625,0.60498046875,0.6796875,1.443359375,0.400146484375,0.2144775390625,3.32421875,1.0771484375,1.0390625,1.97265625,1.8125,2.900390625,3.392578125
23,1.1240234375,0.75732421875,0.9248046875,0.269775390625,0.1832275390625,0.90771484375,0.196044921875,0.2293701171875,1.4091796875,0.673828125,2.03125,1.1513671875,0.9013671875,1.35546875,1.4853515625,2.021484375,0.411865234375,0.72216796875,1.3056640625,2.439453125,0.828125,2.244140625,0.1217041015625,0.10345458984375,1.9208984375,1.27734375,1.9501953125,1.865234375
24,1.22265625,0.3271484375,1.619140625,1.376953125,1.3408203125,3.4765625,0.63720703125,0.1278076171875,0.2225341796875,0.62060546875,0.13427734375,0.2900390625,0.533203125,0.188232421875,0.880859375,2.123046875,1.0068359375,1.73828125,1.60546875,1.73828125,1.896484375,2.001953125,0.677734375,0.84033203125,1.552734375,0.8232421875,2.341796875,1.9404296875
25,1.4462890625,3.57421875,1.578125,3.626953125,2.08203125,3.1484375,0.80517578125,1.505859375,1.8662109375,2.314453125,1.478515625,1.484375,2.59375,1.478515625,1.5458984375,3.466796875,0.6875,3.32421875,3.59375,0.462646484375,1.7568359375,0.5771484375,0.572265625,1.2998046875,1.322265625,1.5947265625,0.59130859375,0.50146484375
26,1.5029296875,2.142578125,1.255859375,1.7099609375,1.2373046875,1.880859375,2.919921875,0.64697265625,3.8984375,0.9658203125,0.54638671875,1.1533203125,1.4541015625,0.9326171875,2.01171875,2.013671875,1.84765625,2.380859375,3.154296875,1.7373046875,1.06640625,1.6318359375,4.00390625,2.9375,2.13671875,1.615234375,2.62109375,0.541015625
27,1.7216796875,1.94140625,2.0390625,1.537109375,2.634765625,2.216796875,2.330078125,3.005859375,2.02734375,2.359375,3.2421875,3.212890625,3.2421875,3.2421875,2.552734375,2.904296875,1.9375,2.529296875,3.029296875,1.5927734375,2.298828125,2.2890625,1.57421875,1.9091796875,2.43359375,1.60546875,1.42578125,1.490234375

Top 10 Most Divergent Heads
Rank,Layer,Head,Divergence
1,20,4,4.27734375
2,20,2,4.22265625
3,26,22,4.00390625
4,26,8,3.8984375
5,19,23,3.85546875
6,25,3,3.626953125
7,25,18,3.59375
8,25,1,3.57421875
9,20,1,3.48046875
10,24,5,3.4765625
